fecha,sku,producto,unidades_vendidas,nota,is_invalid,raw_value,base_clean_value,cleaned_value,is_imputed,was_anomaly,iso_week,month,year,time_index,imputation_method
2016-12-05,SKU-005,Harina_1kg,1042.7,duplicado,True,1042.7,,548.2,True,True,49,12,2016,152,seasonal_median
2016-12-12,SKU-005,Harina_1kg,520.0,ok,False,520.0,520.0,520.0,False,False,50,12,2016,153,seasonal_median
2016-12-19,SKU-005,Harina_1kg,505.5,ok,False,505.5,505.5,505.5,False,False,51,12,2016,154,seasonal_median
2016-12-26,SKU-005,Harina_1kg,570.9,ok,False,570.9,570.9,570.9,False,False,52,12,2016,155,seasonal_median
2017-01-02,SKU-005,Harina_1kg,600.1,ok,False,600.1,600.1,600.1,False,False,1,1,2017,156,seasonal_median
2017-01-09,SKU-005,Harina_1kg,551.9,ok,False,551.9,551.9,551.9,False,False,2,1,2017,157,seasonal_median
2017-01-16,SKU-005,Harina_1kg,,missing,True,,,616.6,True,True,3,1,2017,158,seasonal_median
2017-01-23,SKU-005,Harina_1kg,581.6,ok,False,581.6,581.6,581.6,False,False,4,1,2017,159,seasonal_median
2017-01-30,SKU-005,Harina_1kg,594.5,ok,False,594.5,594.5,594.5,False,False,5,1,2017,160,seasonal_median
2017-02-06,SKU-005,Harina_1kg,614.1,ok,False,614.1,614.1,614.1,False,False,6,2,2017,161,seasonal_median
2017-02-13,SKU-005,Harina_1kg,581.3,ok,False,581.3,581.3,581.3,False,False,7,2,2017,162,seasonal_median
2017-02-20,SKU-005,Harina_1kg,569.3,ok,False,569.3,569.3,569.3,False,False,8,2,2017,163,seasonal_median
2017-02-27,SKU-005,Harina_1kg,612.8,ok,False,612.8,612.8,612.8,False,False,9,2,2017,164,seasonal_median
2017-03-06,SKU-005,Harina_1kg,613.7,ok,False,613.7,613.7,613.7,False,False,10,3,2017,165,seasonal_median
2017-03-13,SKU-005,Harina_1kg,585.3,ok,False,585.3,585.3,585.3,False,False,11,3,2017,166,seasonal_median
2017-03-20,SKU-005,Harina_1kg,551.2,ok,False,551.2,551.2,551.2,False,False,12,3,2017,167,seasonal_median
2017-03-27,SKU-005,Harina_1kg,544.2,ok,False,544.2,544.2,544.2,False,False,13,3,2017,168,seasonal_median
2017-04-03,SKU-005,Harina_1kg,740.9,ok,False,740.9,740.9,740.9,False,False,14,4,2017,169,seasonal_median
2017-04-10,SKU-005,Harina_1kg,644.9,ok,False,644.9,644.9,644.9,False,False,15,4,2017,170,seasonal_median
2017-04-17,SKU-005,Harina_1kg,-24.7,negativo,True,-24.7,,673.65,True,True,16,4,2017,171,seasonal_median
2017-04-24,SKU-005,Harina_1kg,655.2,ok,False,655.2,655.2,655.2,False,False,17,4,2017,172,seasonal_median
2017-05-01,SKU-005,Harina_1kg,611.0,ok,False,611.0,611.0,611.0,False,False,18,5,2017,173,seasonal_median
2017-05-08,SKU-005,Harina_1kg,,missing,True,,,666.45,True,True,19,5,2017,174,seasonal_median
2017-05-15,SKU-005,Harina_1kg,621.7,ok,False,621.7,621.7,621.7,False,False,20,5,2017,175,seasonal_median
2017-05-22,SKU-005,Harina_1kg,633.1,ok,False,633.1,633.1,633.1,False,False,21,5,2017,176,seasonal_median
2017-05-29,SKU-005,Harina_1kg,591.6,ok,False,591.6,591.6,591.6,False,False,22,5,2017,177,seasonal_median
2017-06-05,SKU-005,Harina_1kg,654.3,ok,False,654.3,654.3,654.3,False,False,23,6,2017,178,seasonal_median
2017-06-12,SKU-005,Harina_1kg,19.8,outlier_bajo,True,19.8,,617.1,True,True,24,6,2017,179,seasonal_median
2017-06-19,SKU-005,Harina_1kg,55.5,outlier_bajo,True,55.5,,653.5,True,True,25,6,2017,180,seasonal_median
2017-06-26,SKU-005,Harina_1kg,653.6,ok,False,653.6,653.6,653.6,False,False,26,6,2017,181,seasonal_median
2017-07-03,SKU-005,Harina_1kg,610.2,ok,False,610.2,610.2,610.2,False,False,27,7,2017,182,seasonal_median
2017-07-10,SKU-005,Harina_1kg,581.0,ok,False,581.0,581.0,581.0,False,False,28,7,2017,183,seasonal_median
2017-07-17,SKU-005,Harina_1kg,542.4,ok,False,542.4,542.4,542.4,False,False,29,7,2017,184,seasonal_median
2017-07-24,SKU-005,Harina_1kg,508.3,ok,False,508.3,508.3,508.3,False,False,30,7,2017,185,seasonal_median
2017-07-31,SKU-005,Harina_1kg,554.7,ok,False,554.7,554.7,554.7,False,False,31,7,2017,186,seasonal_median
2017-08-07,SKU-005,Harina_1kg,551.8,ok,False,551.8,551.8,551.8,False,False,32,8,2017,187,seasonal_median
2017-08-14,SKU-005,Harina_1kg,522.2,ok,False,522.2,522.2,522.2,False,False,33,8,2017,188,seasonal_median
2017-08-21,SKU-005,Harina_1kg,15.6,outlier_bajo,True,15.6,,587.0,True,True,34,8,2017,189,seasonal_median
2017-08-28,SKU-005,Harina_1kg,529.1,ok,False,529.1,529.1,529.1,False,False,35,8,2017,190,seasonal_median
2017-09-04,SKU-005,Harina_1kg,554.2,ok,False,554.2,554.2,554.2,False,False,36,9,2017,191,seasonal_median
2017-09-11,SKU-005,Harina_1kg,421.0,ok,False,421.0,421.0,421.0,False,False,37,9,2017,192,seasonal_median
2017-09-18,SKU-005,Harina_1kg,475.7,ok,False,475.7,475.7,475.7,False,False,38,9,2017,193,seasonal_median
2017-09-25,SKU-005,Harina_1kg,502.8,ok,False,502.8,502.8,502.8,False,False,39,9,2017,194,seasonal_median
2017-10-02,SKU-005,Harina_1kg,426.4,ok,False,426.4,426.4,426.4,False,False,40,10,2017,195,seasonal_median
2017-10-09,SKU-005,Harina_1kg,489.6,ok,False,489.6,489.6,489.6,False,False,41,10,2017,196,seasonal_median
2017-10-16,SKU-005,Harina_1kg,487.4,ok,False,487.4,487.4,487.4,False,False,42,10,2017,197,seasonal_median
2017-10-23,SKU-005,Harina_1kg,448.1,ok,False,448.1,448.1,448.1,False,False,43,10,2017,198,seasonal_median
2017-10-30,SKU-005,Harina_1kg,535.8,ok,False,535.8,535.8,535.8,False,False,44,10,2017,199,seasonal_median
2017-11-06,SKU-005,Harina_1kg,515.4,ok,False,515.4,515.4,515.4,False,False,45,11,2017,200,seasonal_median
2017-11-13,SKU-005,Harina_1kg,-4.5,negativo,True,-4.5,,610.1,True,True,46,11,2017,201,seasonal_median
2017-11-20,SKU-005,Harina_1kg,517.6,ok,False,517.6,517.6,517.6,False,False,47,11,2017,202,seasonal_median
2017-11-27,SKU-005,Harina_1kg,2012.5,outlier_alto,True,2012.5,,585.3,True,True,48,11,2017,203,seasonal_median
2017-12-04,SKU-005,Harina_1kg,547.7,ok,False,547.7,547.7,547.7,False,False,49,12,2017,204,seasonal_median
2017-12-11,SKU-005,Harina_1kg,570.3,ok,False,570.3,570.3,570.3,False,False,50,12,2017,205,seasonal_median
2017-12-18,SKU-005,Harina_1kg,595.4,ok,False,595.4,595.4,595.4,False,False,51,12,2017,206,seasonal_median
2017-12-25,SKU-005,Harina_1kg,516.0,ok,False,516.0,516.0,516.0,False,False,52,12,2017,207,seasonal_median
2018-01-01,SKU-005,Harina_1kg,533.1,ok,False,533.1,533.1,533.1,False,False,1,1,2018,208,seasonal_median
2018-01-08,SKU-005,Harina_1kg,606.2,ok,False,606.2,606.2,606.2,False,False,2,1,2018,209,seasonal_median
2018-01-15,SKU-005,Harina_1kg,592.0,ok,False,592.0,592.0,592.0,False,False,3,1,2018,210,seasonal_median
2018-01-22,SKU-005,Harina_1kg,573.3,ok,False,573.3,573.3,573.3,False,False,4,1,2018,211,seasonal_median
2018-01-29,SKU-005,Harina_1kg,617.9,ok,False,617.9,617.9,617.9,False,False,5,1,2018,212,seasonal_median
2018-02-05,SKU-005,Harina_1kg,1329.9,duplicado,True,1329.9,,622.0,True,True,6,2,2018,213,seasonal_median
2018-02-12,SKU-005,Harina_1kg,594.9,ok,False,594.9,594.9,594.9,False,False,7,2,2018,214,seasonal_median
2018-02-19,SKU-005,Harina_1kg,555.4,ok,False,555.4,555.4,555.4,False,False,8,2,2018,215,seasonal_median
2018-02-26,SKU-005,Harina_1kg,668.5,ok,False,668.5,668.5,668.5,False,False,9,2,2018,216,seasonal_median
2018-03-05,SKU-005,Harina_1kg,1324.0,duplicado,True,1324.0,,669.9,True,True,10,3,2018,217,seasonal_median
2018-03-12,SKU-005,Harina_1kg,-2.0,negativo,True,-2.0,,639.35,True,True,11,3,2018,218,seasonal_median
2018-03-19,SKU-005,Harina_1kg,126.3,outlier_bajo,True,126.3,,621.0,True,True,12,3,2018,219,seasonal_median
2018-03-26,SKU-005,Harina_1kg,608.8,ok,False,608.8,608.8,608.8,False,False,13,3,2018,220,seasonal_median
2018-04-02,SKU-005,Harina_1kg,577.8,ok,False,577.8,577.8,577.8,False,False,14,4,2018,221,seasonal_median
2018-04-09,SKU-005,Harina_1kg,643.5,ok,False,643.5,643.5,643.5,False,False,15,4,2018,222,seasonal_median
2018-04-16,SKU-005,Harina_1kg,705.4,ok,False,705.4,705.4,705.4,False,False,16,4,2018,223,seasonal_median
2018-04-23,SKU-005,Harina_1kg,665.4,ok,False,665.4,665.4,665.4,False,False,17,4,2018,224,seasonal_median
2018-04-30,SKU-005,Harina_1kg,628.6,ok,False,628.6,628.6,628.6,False,False,18,4,2018,225,seasonal_median
2018-05-07,SKU-005,Harina_1kg,638.9,ok,False,638.9,638.9,638.9,False,False,19,5,2018,226,seasonal_median
2018-05-14,SKU-005,Harina_1kg,-8.3,negativo,True,-8.3,,637.7,True,True,20,5,2018,227,seasonal_median
2018-05-21,SKU-005,Harina_1kg,681.6,ok,False,681.6,681.6,681.6,False,False,21,5,2018,228,seasonal_median
2018-05-28,SKU-005,Harina_1kg,648.8,ok,False,648.8,648.8,648.8,False,False,22,5,2018,229,seasonal_median
2018-06-04,SKU-005,Harina_1kg,716.0,ok,False,716.0,716.0,716.0,False,False,23,6,2018,230,seasonal_median
2018-06-11,SKU-005,Harina_1kg,535.3,ok,False,535.3,535.3,535.3,False,False,24,6,2018,231,seasonal_median
2018-06-18,SKU-005,Harina_1kg,628.8,ok,False,628.8,628.8,628.8,False,False,25,6,2018,232,seasonal_median
2018-06-25,SKU-005,Harina_1kg,588.7,ok,False,588.7,588.7,588.7,False,False,26,6,2018,233,seasonal_median
2018-07-02,SKU-005,Harina_1kg,625.2,ok,False,625.2,625.2,625.2,False,False,27,7,2018,234,seasonal_median
2018-07-09,SKU-005,Harina_1kg,519.2,ok,False,519.2,519.2,519.2,False,False,28,7,2018,235,seasonal_median
2018-07-16,SKU-005,Harina_1kg,17.6,outlier_bajo,True,17.6,,576.35,True,True,29,7,2018,236,seasonal_median
2018-07-23,SKU-005,Harina_1kg,-3.1,negativo,True,-3.1,,583.3,True,True,30,7,2018,237,seasonal_median
2018-07-30,SKU-005,Harina_1kg,90.4,outlier_bajo,True,90.4,,554.7,True,True,31,7,2018,238,seasonal_median
2018-08-06,SKU-005,Harina_1kg,558.3,ok,False,558.3,558.3,558.3,False,False,32,8,2018,239,seasonal_median
2018-08-13,SKU-005,Harina_1kg,549.1,ok,False,549.1,549.1,549.1,False,False,33,8,2018,240,seasonal_median
2018-08-20,SKU-005,Harina_1kg,,missing,True,,,587.0,True,True,34,8,2018,241,seasonal_median
2018-08-27,SKU-005,Harina_1kg,496.7,ok,False,496.7,496.7,496.7,False,False,35,8,2018,242,seasonal_median
2018-09-03,SKU-005,Harina_1kg,498.3,ok,False,498.3,498.3,498.3,False,False,36,9,2018,243,seasonal_median
2018-09-10,SKU-005,Harina_1kg,540.2,ok,False,540.2,540.2,540.2,False,False,37,9,2018,244,seasonal_median
2018-09-17,SKU-005,Harina_1kg,563.9,ok,False,563.9,563.9,563.9,False,False,38,9,2018,245,seasonal_median
2018-09-24,SKU-005,Harina_1kg,489.4,ok,False,489.4,489.4,489.4,False,False,39,9,2018,246,seasonal_median
2018-10-01,SKU-005,Harina_1kg,,missing,True,,,506.2,True,True,40,10,2018,247,seasonal_median
2018-10-08,SKU-005,Harina_1kg,467.5,ok,False,467.5,467.5,467.5,False,False,41,10,2018,248,seasonal_median
2018-10-15,SKU-005,Harina_1kg,549.2,ok,False,549.2,549.2,549.2,False,False,42,10,2018,249,seasonal_median
2018-10-22,SKU-005,Harina_1kg,485.7,ok,False,485.7,485.7,485.7,False,False,43,10,2018,250,seasonal_median
2018-10-29,SKU-005,Harina_1kg,567.4,ok,False,567.4,567.4,567.4,False,False,44,10,2018,251,seasonal_median
2018-11-05,SKU-005,Harina_1kg,475.0,ok,False,475.0,475.0,475.0,False,False,45,11,2018,252,seasonal_median
2018-11-12,SKU-005,Harina_1kg,-25.8,negativo,True,-25.8,,610.1,True,True,46,11,2018,253,seasonal_median
2018-11-19,SKU-005,Harina_1kg,618.0,ok,False,618.0,618.0,618.0,False,False,47,11,2018,254,seasonal_median
2018-11-26,SKU-005,Harina_1kg,582.9,ok,False,582.9,582.9,582.9,False,False,48,11,2018,255,seasonal_median
2018-12-03,SKU-005,Harina_1kg,548.2,ok,False,548.2,548.2,548.2,False,False,49,12,2018,256,seasonal_median
2018-12-10,SKU-005,Harina_1kg,617.7,ok,False,617.7,617.7,617.7,False,False,50,12,2018,257,seasonal_median
2018-12-17,SKU-005,Harina_1kg,581.8,ok,False,581.8,581.8,581.8,False,False,51,12,2018,258,seasonal_median
2018-12-24,SKU-005,Harina_1kg,536.2,ok,False,536.2,536.2,536.2,False,False,52,12,2018,259,seasonal_median
2018-12-31,SKU-005,Harina_1kg,564.0,ok,False,564.0,564.0,564.0,False,False,1,12,2018,260,seasonal_median
2019-01-07,SKU-005,Harina_1kg,669.3,ok,False,669.3,669.3,669.3,False,False,2,1,2019,261,seasonal_median
2019-01-14,SKU-005,Harina_1kg,616.6,ok,False,616.6,616.6,616.6,False,False,3,1,2019,262,seasonal_median
2019-01-21,SKU-005,Harina_1kg,556.9,ok,False,556.9,556.9,556.9,False,False,4,1,2019,263,seasonal_median
2019-01-28,SKU-005,Harina_1kg,1614.8,outlier_alto,True,1614.8,,606.2,True,True,5,1,2019,264,seasonal_median
2019-02-04,SKU-005,Harina_1kg,629.9,ok,False,629.9,629.9,629.9,False,False,6,2,2019,265,seasonal_median
2019-02-11,SKU-005,Harina_1kg,643.6,ok,False,643.6,643.6,643.6,False,False,7,2,2019,266,seasonal_median
2019-02-18,SKU-005,Harina_1kg,598.3,ok,False,598.3,598.3,598.3,False,False,8,2,2019,267,seasonal_median
2019-02-25,SKU-005,Harina_1kg,703.5,ok,False,703.5,703.5,703.5,False,False,9,2,2019,268,seasonal_median
2019-03-04,SKU-005,Harina_1kg,694.4,ok,False,694.4,694.4,694.4,False,False,10,3,2019,269,seasonal_median
2019-03-11,SKU-005,Harina_1kg,662.5,ok,False,662.5,662.5,662.5,False,False,11,3,2019,270,seasonal_median
2019-03-18,SKU-005,Harina_1kg,621.0,ok,False,621.0,621.0,621.0,False,False,12,3,2019,271,seasonal_median
2019-03-25,SKU-005,Harina_1kg,665.2,ok,False,665.2,665.2,665.2,False,False,13,3,2019,272,seasonal_median
2019-04-01,SKU-005,Harina_1kg,,missing_bloque,True,,,674.1,True,True,14,4,2019,273,seasonal_median
2019-04-08,SKU-005,Harina_1kg,,missing_bloque,True,,,644.2,True,True,15,4,2019,274,seasonal_median
2019-04-15,SKU-005,Harina_1kg,,missing_bloque,True,,,673.65,True,True,16,4,2019,275,seasonal_median
2019-04-22,SKU-005,Harina_1kg,,missing_bloque,True,,,660.3,True,True,17,4,2019,276,seasonal_median
2019-04-29,SKU-005,Harina_1kg,,missing_bloque,True,,,644.25,True,True,18,4,2019,277,seasonal_median
2019-05-06,SKU-005,Harina_1kg,,missing_bloque,True,,,666.45,True,True,19,5,2019,278,seasonal_median
2019-05-13,SKU-005,Harina_1kg,648.4,ok,False,648.4,648.4,648.4,False,False,20,5,2019,279,seasonal_median
2019-05-20,SKU-005,Harina_1kg,642.8,ok,False,642.8,642.8,642.8,False,False,21,5,2019,280,seasonal_median
2019-05-27,SKU-005,Harina_1kg,667.1,ok,False,667.1,667.1,667.1,False,False,22,5,2019,281,seasonal_median
2019-06-03,SKU-005,Harina_1kg,634.7,ok,False,634.7,634.7,634.7,False,False,23,6,2019,282,seasonal_median
2019-06-10,SKU-005,Harina_1kg,634.4,ok,False,634.4,634.4,634.4,False,False,24,6,2019,283,seasonal_median
2019-06-17,SKU-005,Harina_1kg,634.9,ok,False,634.9,634.9,634.9,False,False,25,6,2019,284,seasonal_median
2019-06-24,SKU-005,Harina_1kg,667.4,ok,False,667.4,667.4,667.4,False,False,26,6,2019,285,seasonal_median
2019-07-01,SKU-005,Harina_1kg,582.5,ok,False,582.5,582.5,582.5,False,False,27,7,2019,286,seasonal_median
2019-07-08,SKU-005,Harina_1kg,551.7,ok,False,551.7,551.7,551.7,False,False,28,7,2019,287,seasonal_median
2019-07-15,SKU-005,Harina_1kg,610.3,ok,False,610.3,610.3,610.3,False,False,29,7,2019,288,seasonal_median
2019-07-22,SKU-005,Harina_1kg,578.1,ok,False,578.1,578.1,578.1,False,False,30,7,2019,289,seasonal_median
2019-07-29,SKU-005,Harina_1kg,620.9,ok,False,620.9,620.9,620.9,False,False,31,7,2019,290,seasonal_median
2019-08-05,SKU-005,Harina_1kg,487.1,ok,False,487.1,487.1,487.1,False,False,32,8,2019,291,seasonal_median
2019-08-12,SKU-005,Harina_1kg,502.1,ok,False,502.1,502.1,502.1,False,False,33,8,2019,292,seasonal_median
2019-08-19,SKU-005,Harina_1kg,573.2,ok,False,573.2,573.2,573.2,False,False,34,8,2019,293,seasonal_median
2019-08-26,SKU-005,Harina_1kg,584.2,ok,False,584.2,584.2,584.2,False,False,35,8,2019,294,seasonal_median
2019-09-02,SKU-005,Harina_1kg,511.4,ok,False,511.4,511.4,511.4,False,False,36,9,2019,295,seasonal_median
2019-09-09,SKU-005,Harina_1kg,558.0,ok,False,558.0,558.0,558.0,False,False,37,9,2019,296,seasonal_median
2019-09-16,SKU-005,Harina_1kg,494.9,ok,False,494.9,494.9,494.9,False,False,38,9,2019,297,seasonal_median
2019-09-23,SKU-005,Harina_1kg,,missing,True,,,508.1,True,True,39,9,2019,298,seasonal_median
2019-09-30,SKU-005,Harina_1kg,489.3,ok,False,489.3,489.3,489.3,False,False,40,9,2019,299,seasonal_median
2019-10-07,SKU-005,Harina_1kg,579.2,ok,False,579.2,579.2,579.2,False,False,41,10,2019,300,seasonal_median
2019-10-14,SKU-005,Harina_1kg,602.7,ok,False,602.7,602.7,602.7,False,False,42,10,2019,301,seasonal_median
2019-10-21,SKU-005,Harina_1kg,492.5,ok,False,492.5,492.5,492.5,False,False,43,10,2019,302,seasonal_median
2019-10-28,SKU-005,Harina_1kg,547.8,ok,False,547.8,547.8,547.8,False,False,44,10,2019,303,seasonal_median
2019-11-04,SKU-005,Harina_1kg,534.4,ok,False,534.4,534.4,534.4,False,False,45,11,2019,304,seasonal_median
2019-11-11,SKU-005,Harina_1kg,,missing,True,,,610.1,True,True,46,11,2019,305,seasonal_median
2019-11-18,SKU-005,Harina_1kg,529.7,ok,False,529.7,529.7,529.7,False,False,47,11,2019,306,seasonal_median
2019-11-25,SKU-005,Harina_1kg,617.5,ok,False,617.5,617.5,617.5,False,False,48,11,2019,307,seasonal_median
2019-12-02,SKU-005,Harina_1kg,595.5,ok,False,595.5,595.5,595.5,False,False,49,12,2019,308,seasonal_median
2019-12-09,SKU-005,Harina_1kg,519.0,ok,False,519.0,519.0,519.0,False,False,50,12,2019,309,seasonal_median
2019-12-16,SKU-005,Harina_1kg,563.6,ok,False,563.6,563.6,563.6,False,False,51,12,2019,310,seasonal_median
2019-12-23,SKU-005,Harina_1kg,587.8,ok,False,587.8,587.8,587.8,False,False,52,12,2019,311,seasonal_median
2019-12-30,SKU-005,Harina_1kg,625.5,ok,False,625.5,625.5,625.5,False,False,1,12,2019,312,seasonal_median
2020-01-06,SKU-005,Harina_1kg,695.0,ok,False,695.0,695.0,695.0,False,False,2,1,2020,313,seasonal_median
2020-01-13,SKU-005,Harina_1kg,642.7,ok,False,642.7,642.7,642.7,False,False,3,1,2020,314,seasonal_median
2020-01-20,SKU-005,Harina_1kg,591.7,ok,False,591.7,591.7,591.7,False,False,4,1,2020,315,seasonal_median
2020-01-27,SKU-005,Harina_1kg,688.5,ok,False,688.5,688.5,688.5,False,False,5,1,2020,316,seasonal_median
2020-02-03,SKU-005,Harina_1kg,655.5,ok,False,655.5,655.5,655.5,False,False,6,2,2020,317,seasonal_median
2020-02-10,SKU-005,Harina_1kg,621.5,ok,False,621.5,621.5,621.5,False,False,7,2,2020,318,seasonal_median
2020-02-17,SKU-005,Harina_1kg,,missing_bloque,True,,,583.8,True,True,8,2,2020,319,seasonal_median
2020-02-24,SKU-005,Harina_1kg,,missing_bloque,True,,,640.65,True,True,9,2,2020,320,seasonal_median
2020-03-02,SKU-005,Harina_1kg,,missing_bloque,True,,,669.9,True,True,10,3,2020,321,seasonal_median
2020-03-09,SKU-005,Harina_1kg,658.2,ok,False,658.2,658.2,658.2,False,False,11,3,2020,322,seasonal_median
2020-03-16,SKU-005,Harina_1kg,662.6,ok,False,662.6,662.6,662.6,False,False,12,3,2020,323,seasonal_median
2020-03-23,SKU-005,Harina_1kg,730.8,ok,False,730.8,730.8,730.8,False,False,13,3,2020,324,seasonal_median
2020-03-30,SKU-005,Harina_1kg,674.1,ok,False,674.1,674.1,674.1,False,False,14,3,2020,325,seasonal_median
2020-04-06,SKU-005,Harina_1kg,664.6,ok,False,664.6,664.6,664.6,False,False,15,4,2020,326,seasonal_median
2020-04-13,SKU-005,Harina_1kg,641.2,ok,False,641.2,641.2,641.2,False,False,16,4,2020,327,seasonal_median
2020-04-20,SKU-005,Harina_1kg,691.6,ok,False,691.6,691.6,691.6,False,False,17,4,2020,328,seasonal_median
2020-04-27,SKU-005,Harina_1kg,,missing,True,,,644.25,True,True,18,4,2020,329,seasonal_median
2020-05-04,SKU-005,Harina_1kg,1456.0,duplicado,True,1456.0,,666.45,True,True,19,5,2020,330,seasonal_median
2020-05-11,SKU-005,Harina_1kg,673.9,ok,False,673.9,673.9,673.9,False,False,20,5,2020,331,seasonal_median
2020-05-18,SKU-005,Harina_1kg,633.0,ok,False,633.0,633.0,633.0,False,False,21,5,2020,332,seasonal_median
2020-05-25,SKU-005,Harina_1kg,703.7,ok,False,703.7,703.7,703.7,False,False,22,5,2020,333,seasonal_median
2020-06-01,SKU-005,Harina_1kg,664.0,ok,False,664.0,664.0,664.0,False,False,23,6,2020,334,seasonal_median
2020-06-08,SKU-005,Harina_1kg,617.1,ok,False,617.1,617.1,617.1,False,False,24,6,2020,335,seasonal_median
2020-06-15,SKU-005,Harina_1kg,674.5,ok,False,674.5,674.5,674.5,False,False,25,6,2020,336,seasonal_median
2020-06-22,SKU-005,Harina_1kg,660.5,ok,False,660.5,660.5,660.5,False,False,26,6,2020,337,seasonal_median
2020-06-29,SKU-005,Harina_1kg,639.5,ok,False,639.5,639.5,639.5,False,False,27,6,2020,338,seasonal_median
2020-07-06,SKU-005,Harina_1kg,549.5,ok,False,549.5,549.5,549.5,False,False,28,7,2020,339,seasonal_median
2020-07-13,SKU-005,Harina_1kg,653.1,ok,False,653.1,653.1,653.1,False,False,29,7,2020,340,seasonal_median
2020-07-20,SKU-005,Harina_1kg,685.7,ok,False,685.7,685.7,685.7,False,False,30,7,2020,341,seasonal_median
2020-07-27,SKU-005,Harina_1kg,576.2,ok,False,576.2,576.2,576.2,False,False,31,7,2020,342,seasonal_median
2020-08-03,SKU-005,Harina_1kg,633.6,ok,False,633.6,633.6,633.6,False,False,32,8,2020,343,seasonal_median
2020-08-10,SKU-005,Harina_1kg,556.5,ok,False,556.5,556.5,556.5,False,False,33,8,2020,344,seasonal_median
2020-08-17,SKU-005,Harina_1kg,599.3,ok,False,599.3,599.3,599.3,False,False,34,8,2020,345,seasonal_median
2020-08-24,SKU-005,Harina_1kg,563.6,ok,False,563.6,563.6,563.6,False,False,35,8,2020,346,seasonal_median
2020-08-31,SKU-005,Harina_1kg,507.2,ok,False,507.2,507.2,507.2,False,False,36,8,2020,347,seasonal_median
2020-09-07,SKU-005,Harina_1kg,509.1,ok,False,509.1,509.1,509.1,False,False,37,9,2020,348,seasonal_median
2020-09-14,SKU-005,Harina_1kg,575.1,ok,False,575.1,575.1,575.1,False,False,38,9,2020,349,seasonal_median
2020-09-21,SKU-005,Harina_1kg,508.1,ok,False,508.1,508.1,508.1,False,False,39,9,2020,350,seasonal_median
2020-09-28,SKU-005,Harina_1kg,578.0,ok,False,578.0,578.0,578.0,False,False,40,9,2020,351,seasonal_median
2020-10-05,SKU-005,Harina_1kg,576.1,ok,False,576.1,576.1,576.1,False,False,41,10,2020,352,seasonal_median
2020-10-12,SKU-005,Harina_1kg,36.2,outlier_bajo,True,36.2,,561.8,True,True,42,10,2020,353,seasonal_median
2020-10-19,SKU-005,Harina_1kg,494.7,ok,False,494.7,494.7,494.7,False,False,43,10,2020,354,seasonal_median
2020-10-26,SKU-005,Harina_1kg,66.5,outlier_bajo,True,66.5,,543.5,True,True,44,10,2020,355,seasonal_median
2020-11-02,SKU-005,Harina_1kg,557.3,ok,False,557.3,557.3,557.3,False,False,45,11,2020,356,seasonal_median
2020-11-09,SKU-005,Harina_1kg,610.1,ok,False,610.1,610.1,610.1,False,False,46,11,2020,357,seasonal_median
2020-11-16,SKU-005,Harina_1kg,597.7,ok,False,597.7,597.7,597.7,False,False,47,11,2020,358,seasonal_median
2020-11-23,SKU-005,Harina_1kg,601.4,ok,False,601.4,601.4,601.4,False,False,48,11,2020,359,seasonal_median
2020-11-30,SKU-005,Harina_1kg,547.3,ok,False,547.3,547.3,547.3,False,False,49,11,2020,360,seasonal_median
2020-12-07,SKU-005,Harina_1kg,673.9,ok,False,673.9,673.9,673.9,False,False,50,12,2020,361,seasonal_median
2020-12-14,SKU-005,Harina_1kg,617.6,ok,False,617.6,617.6,617.6,False,False,51,12,2020,362,seasonal_median
2020-12-21,SKU-005,Harina_1kg,612.8,ok,False,612.8,612.8,612.8,False,False,52,12,2020,363,seasonal_median
2020-12-28,SKU-005,Harina_1kg,624.6,ok,False,624.6,624.6,624.6,False,False,53,12,2020,364,seasonal_median
2021-01-04,SKU-005,Harina_1kg,671.1,ok,False,671.1,671.1,671.1,False,False,1,1,2021,365,seasonal_median
2021-01-11,SKU-005,Harina_1kg,2651.1,outlier_alto,True,2651.1,,579.05,True,True,2,1,2021,366,seasonal_median
2021-01-18,SKU-005,Harina_1kg,,missing_bloque,True,,,616.6,True,True,3,1,2021,367,seasonal_median
2021-01-25,SKU-005,Harina_1kg,,missing_bloque,True,,,577.45,True,True,4,1,2021,368,seasonal_median
2021-02-01,SKU-005,Harina_1kg,,missing_bloque,True,,,606.2,True,True,5,2,2021,369,seasonal_median
2021-02-08,SKU-005,Harina_1kg,,missing_bloque,True,,,622.0,True,True,6,2,2021,370,seasonal_median
2021-02-15,SKU-005,Harina_1kg,,missing_bloque,True,,,628.5,True,True,7,2,2021,371,seasonal_median
2021-02-22,SKU-005,Harina_1kg,749.3,ok,False,749.3,749.3,749.3,False,False,8,2,2021,372,seasonal_median
2021-03-01,SKU-005,Harina_1kg,703.3,ok,False,703.3,703.3,703.3,False,False,9,3,2021,373,seasonal_median
2021-03-08,SKU-005,Harina_1kg,669.9,ok,False,669.9,669.9,669.9,False,False,10,3,2021,374,seasonal_median
2021-03-15,SKU-005,Harina_1kg,724.3,ok,False,724.3,724.3,724.3,False,False,11,3,2021,375,seasonal_median
2021-03-22,SKU-005,Harina_1kg,755.4,ok,False,755.4,755.4,755.4,False,False,12,3,2021,376,seasonal_median
2021-03-29,SKU-005,Harina_1kg,,missing,True,,,608.8,True,True,13,3,2021,377,seasonal_median
