fecha,sku,producto,nota,raw_value,base_clean_value,cleaned_value,is_imputed,was_anomaly,iso_week,month,year,time_index
2016-08-08,SKU-007,Atun_Lata_170g,ok,458.8,458.8,458.8,False,False,32,8,2016,135
2016-08-15,SKU-007,Atun_Lata_170g,missing,,,468.05,True,True,33,8,2016,136
2016-08-22,SKU-007,Atun_Lata_170g,ok,410.7,410.7,410.7,False,False,34,8,2016,137
2016-08-29,SKU-007,Atun_Lata_170g,missing,,,405.6,True,True,35,8,2016,138
2016-09-05,SKU-007,Atun_Lata_170g,ok,361.0,361.0,361.0,False,False,36,9,2016,139
2016-09-12,SKU-007,Atun_Lata_170g,ok,374.7,374.7,374.7,False,False,37,9,2016,140
2016-09-19,SKU-007,Atun_Lata_170g,ok,373.1,373.1,373.1,False,False,38,9,2016,141
2016-09-26,SKU-007,Atun_Lata_170g,ok,379.8,379.8,379.8,False,False,39,9,2016,142
2016-10-03,SKU-007,Atun_Lata_170g,ok,412.0,412.0,412.0,False,False,40,10,2016,143
2016-10-10,SKU-007,Atun_Lata_170g,ok,437.1,437.1,437.1,False,False,41,10,2016,144
2016-10-17,SKU-007,Atun_Lata_170g,ok,485.9,485.9,485.9,False,False,42,10,2016,145
2016-10-24,SKU-007,Atun_Lata_170g,ok,468.4,468.4,468.4,False,False,43,10,2016,146
2016-10-31,SKU-007,Atun_Lata_170g,missing,,,499.75,True,True,44,10,2016,147
2016-11-07,SKU-007,Atun_Lata_170g,ok,485.1,485.1,485.1,False,False,45,11,2016,148
2016-11-14,SKU-007,Atun_Lata_170g,ok,417.5,417.5,417.5,False,False,46,11,2016,149
2016-11-21,SKU-007,Atun_Lata_170g,ok,413.9,413.9,413.9,False,False,47,11,2016,150
2016-11-28,SKU-007,Atun_Lata_170g,missing,,,409.7,True,True,48,11,2016,151
2016-12-05,SKU-007,Atun_Lata_170g,outlier_bajo,13.2,,418.0,True,True,49,12,2016,152
2016-12-12,SKU-007,Atun_Lata_170g,ok,416.0,416.0,416.0,False,False,50,12,2016,153
2016-12-19,SKU-007,Atun_Lata_170g,ok,415.2,415.2,415.2,False,False,51,12,2016,154
2016-12-26,SKU-007,Atun_Lata_170g,ok,394.4,394.4,394.4,False,False,52,12,2016,155
2017-01-02,SKU-007,Atun_Lata_170g,ok,504.4,504.4,504.4,False,False,1,1,2017,156
2017-01-09,SKU-007,Atun_Lata_170g,ok,441.2,441.2,441.2,False,False,2,1,2017,157
2017-01-16,SKU-007,Atun_Lata_170g,ok,474.8,474.8,474.8,False,False,3,1,2017,158
2017-01-23,SKU-007,Atun_Lata_170g,ok,468.1,468.1,468.1,False,False,4,1,2017,159
2017-01-30,SKU-007,Atun_Lata_170g,ok,482.6,482.6,482.6,False,False,5,1,2017,160
2017-02-06,SKU-007,Atun_Lata_170g,ok,503.7,503.7,503.7,False,False,6,2,2017,161
2017-02-13,SKU-007,Atun_Lata_170g,ok,441.0,441.0,441.0,False,False,7,2,2017,162
2017-02-20,SKU-007,Atun_Lata_170g,ok,414.0,414.0,414.0,False,False,8,2,2017,163
2017-02-27,SKU-007,Atun_Lata_170g,missing,,,449.8,True,True,9,2,2017,164
2017-03-06,SKU-007,Atun_Lata_170g,ok,427.0,427.0,427.0,False,False,10,3,2017,165
2017-03-13,SKU-007,Atun_Lata_170g,ok,360.5,360.5,360.5,False,False,11,3,2017,166
2017-03-20,SKU-007,Atun_Lata_170g,ok,378.0,378.0,378.0,False,False,12,3,2017,167
2017-03-27,SKU-007,Atun_Lata_170g,ok,419.9,419.9,419.9,False,False,13,3,2017,168
2017-04-03,SKU-007,Atun_Lata_170g,ok,445.0,445.0,445.0,False,False,14,4,2017,169
2017-04-10,SKU-007,Atun_Lata_170g,ok,474.3,474.3,474.3,False,False,15,4,2017,170
2017-04-17,SKU-007,Atun_Lata_170g,ok,453.4,453.4,453.4,False,False,16,4,2017,171
2017-04-24,SKU-007,Atun_Lata_170g,outlier_bajo,72.7,,563.7,True,True,17,4,2017,172
2017-05-01,SKU-007,Atun_Lata_170g,ok,459.2,459.2,459.2,False,False,18,5,2017,173
2017-05-08,SKU-007,Atun_Lata_170g,ok,455.4,455.4,455.4,False,False,19,5,2017,174
2017-05-15,SKU-007,Atun_Lata_170g,ok,425.6,425.6,425.6,False,False,20,5,2017,175
2017-05-22,SKU-007,Atun_Lata_170g,missing,,,454.9,True,True,21,5,2017,176
2017-05-29,SKU-007,Atun_Lata_170g,ok,384.1,384.1,384.1,False,False,22,5,2017,177
2017-06-05,SKU-007,Atun_Lata_170g,ok,361.4,361.4,361.4,False,False,23,6,2017,178
2017-06-12,SKU-007,Atun_Lata_170g,ok,406.5,406.5,406.5,False,False,24,6,2017,179
2017-06-19,SKU-007,Atun_Lata_170g,ok,368.4,368.4,368.4,False,False,25,6,2017,180
2017-06-26,SKU-007,Atun_Lata_170g,ok,413.9,413.9,413.9,False,False,26,6,2017,181
2017-07-03,SKU-007,Atun_Lata_170g,missing_bloque,,,476.25,True,True,27,7,2017,182
2017-07-10,SKU-007,Atun_Lata_170g,missing_bloque,,,495.5,True,True,28,7,2017,183
2017-07-17,SKU-007,Atun_Lata_170g,missing_bloque,,,521.5,True,True,29,7,2017,184
2017-07-24,SKU-007,Atun_Lata_170g,missing_bloque,,,520.2,True,True,30,7,2017,185
2017-07-31,SKU-007,Atun_Lata_170g,missing_bloque,,,516.65,True,True,31,7,2017,186
2017-08-07,SKU-007,Atun_Lata_170g,missing_bloque,,,492.8,True,True,32,8,2017,187
2017-08-14,SKU-007,Atun_Lata_170g,missing_bloque,,,468.05,True,True,33,8,2017,188
2017-08-21,SKU-007,Atun_Lata_170g,ok,398.7,398.7,398.7,False,False,34,8,2017,189
2017-08-28,SKU-007,Atun_Lata_170g,ok,353.9,353.9,353.9,False,False,35,8,2017,190
2017-09-04,SKU-007,Atun_Lata_170g,ok,388.0,388.0,388.0,False,False,36,9,2017,191
2017-09-11,SKU-007,Atun_Lata_170g,negativo,-2.8,,374.7,True,True,37,9,2017,192
2017-09-18,SKU-007,Atun_Lata_170g,ok,439.4,439.4,439.4,False,False,38,9,2017,193
2017-09-25,SKU-007,Atun_Lata_170g,ok,366.8,366.8,366.8,False,False,39,9,2017,194
2017-10-02,SKU-007,Atun_Lata_170g,ok,394.7,394.7,394.7,False,False,40,10,2017,195
2017-10-09,SKU-007,Atun_Lata_170g,ok,388.7,388.7,388.7,False,False,41,10,2017,196
2017-10-16,SKU-007,Atun_Lata_170g,ok,516.3,516.3,516.3,False,False,42,10,2017,197
2017-10-23,SKU-007,Atun_Lata_170g,ok,492.9,492.9,492.9,False,False,43,10,2017,198
2017-10-30,SKU-007,Atun_Lata_170g,ok,456.9,456.9,456.9,False,False,44,10,2017,199
2017-11-06,SKU-007,Atun_Lata_170g,ok,490.5,490.5,490.5,False,False,45,11,2017,200
2017-11-13,SKU-007,Atun_Lata_170g,ok,508.4,508.4,508.4,False,False,46,11,2017,201
2017-11-20,SKU-007,Atun_Lata_170g,ok,461.1,461.1,461.1,False,False,47,11,2017,202
2017-11-27,SKU-007,Atun_Lata_170g,ok,400.9,400.9,400.9,False,False,48,11,2017,203
2017-12-04,SKU-007,Atun_Lata_170g,ok,393.8,393.8,393.8,False,False,49,12,2017,204
2017-12-11,SKU-007,Atun_Lata_170g,ok,382.4,382.4,382.4,False,False,50,12,2017,205
2017-12-18,SKU-007,Atun_Lata_170g,ok,381.8,381.8,381.8,False,False,51,12,2017,206
2017-12-25,SKU-007,Atun_Lata_170g,ok,449.4,449.4,449.4,False,False,52,12,2017,207
2018-01-01,SKU-007,Atun_Lata_170g,ok,443.8,443.8,443.8,False,False,1,1,2018,208
2018-01-08,SKU-007,Atun_Lata_170g,ok,462.3,462.3,462.3,False,False,2,1,2018,209
2018-01-15,SKU-007,Atun_Lata_170g,negativo,-26.4,,507.9,True,True,3,1,2018,210
2018-01-22,SKU-007,Atun_Lata_170g,ok,449.7,449.7,449.7,False,False,4,1,2018,211
2018-01-29,SKU-007,Atun_Lata_170g,outlier_alto,2248.2,,482.6,True,True,5,1,2018,212
2018-02-05,SKU-007,Atun_Lata_170g,ok,456.5,456.5,456.5,False,False,6,2,2018,213
2018-02-12,SKU-007,Atun_Lata_170g,ok,474.6,474.6,474.6,False,False,7,2,2018,214
2018-02-19,SKU-007,Atun_Lata_170g,ok,415.8,415.8,415.8,False,False,8,2,2018,215
2018-02-26,SKU-007,Atun_Lata_170g,ok,351.7,351.7,351.7,False,False,9,2,2018,216
2018-03-05,SKU-007,Atun_Lata_170g,ok,415.0,415.0,415.0,False,False,10,3,2018,217
2018-03-12,SKU-007,Atun_Lata_170g,missing_bloque,,,405.1,True,True,11,3,2018,218
2018-03-19,SKU-007,Atun_Lata_170g,missing_bloque,,,421.5,True,True,12,3,2018,219
2018-03-26,SKU-007,Atun_Lata_170g,missing_bloque,,,438.6,True,True,13,3,2018,220
2018-04-02,SKU-007,Atun_Lata_170g,missing_bloque,,,445.0,True,True,14,4,2018,221
2018-04-09,SKU-007,Atun_Lata_170g,missing_bloque,,,473.85,True,True,15,4,2018,222
2018-04-16,SKU-007,Atun_Lata_170g,missing_bloque,,,521.9,True,True,16,4,2018,223
2018-04-23,SKU-007,Atun_Lata_170g,missing_bloque,,,563.7,True,True,17,4,2018,224
2018-04-30,SKU-007,Atun_Lata_170g,ok,499.3,499.3,499.3,False,False,18,4,2018,225
2018-05-07,SKU-007,Atun_Lata_170g,missing,,,464.5,True,True,19,5,2018,226
2018-05-14,SKU-007,Atun_Lata_170g,ok,384.6,384.6,384.6,False,False,20,5,2018,227
2018-05-21,SKU-007,Atun_Lata_170g,ok,385.8,385.8,385.8,False,False,21,5,2018,228
2018-05-28,SKU-007,Atun_Lata_170g,missing,,,443.4,True,True,22,5,2018,229
2018-06-04,SKU-007,Atun_Lata_170g,ok,374.5,374.5,374.5,False,False,23,6,2018,230
2018-06-11,SKU-007,Atun_Lata_170g,ok,326.4,326.4,326.4,False,False,24,6,2018,231
2018-06-18,SKU-007,Atun_Lata_170g,ok,410.8,410.8,410.8,False,False,25,6,2018,232
2018-06-25,SKU-007,Atun_Lata_170g,missing,,,408.55,True,True,26,6,2018,233
2018-07-02,SKU-007,Atun_Lata_170g,ok,421.5,421.5,421.5,False,False,27,7,2018,234
2018-07-09,SKU-007,Atun_Lata_170g,ok,458.7,458.7,458.7,False,False,28,7,2018,235
2018-07-16,SKU-007,Atun_Lata_170g,outlier_bajo,15.4,,521.5,True,True,29,7,2018,236
2018-07-23,SKU-007,Atun_Lata_170g,ok,499.9,499.9,499.9,False,False,30,7,2018,237
2018-07-30,SKU-007,Atun_Lata_170g,ok,529.9,529.9,529.9,False,False,31,7,2018,238
2018-08-06,SKU-007,Atun_Lata_170g,ok,483.7,483.7,483.7,False,False,32,8,2018,239
2018-08-13,SKU-007,Atun_Lata_170g,ok,471.5,471.5,471.5,False,False,33,8,2018,240
2018-08-20,SKU-007,Atun_Lata_170g,negativo,-54.4,,453.85,True,True,34,8,2018,241
2018-08-27,SKU-007,Atun_Lata_170g,ok,388.5,388.5,388.5,False,False,35,8,2018,242
2018-09-03,SKU-007,Atun_Lata_170g,ok,398.3,398.3,398.3,False,False,36,9,2018,243
2018-09-10,SKU-007,Atun_Lata_170g,ok,345.1,345.1,345.1,False,False,37,9,2018,244
2018-09-17,SKU-007,Atun_Lata_170g,ok,401.8,401.8,401.8,False,False,38,9,2018,245
2018-09-24,SKU-007,Atun_Lata_170g,ok,442.3,442.3,442.3,False,False,39,9,2018,246
2018-10-01,SKU-007,Atun_Lata_170g,ok,465.3,465.3,465.3,False,False,40,10,2018,247
2018-10-08,SKU-007,Atun_Lata_170g,ok,520.3,520.3,520.3,False,False,41,10,2018,248
2018-10-15,SKU-007,Atun_Lata_170g,ok,506.5,506.5,506.5,False,False,42,10,2018,249
2018-10-22,SKU-007,Atun_Lata_170g,ok,555.4,555.4,555.4,False,False,43,10,2018,250
2018-10-29,SKU-007,Atun_Lata_170g,ok,488.8,488.8,488.8,False,False,44,10,2018,251
2018-11-05,SKU-007,Atun_Lata_170g,ok,541.5,541.5,541.5,False,False,45,11,2018,252
2018-11-12,SKU-007,Atun_Lata_170g,missing,,,498.1,True,True,46,11,2018,253
2018-11-19,SKU-007,Atun_Lata_170g,ok,450.9,450.9,450.9,False,False,47,11,2018,254
2018-11-26,SKU-007,Atun_Lata_170g,outlier_bajo,83.8,,409.7,True,True,48,11,2018,255
2018-12-03,SKU-007,Atun_Lata_170g,ok,426.7,426.7,426.7,False,False,49,12,2018,256
2018-12-10,SKU-007,Atun_Lata_170g,ok,368.0,368.0,368.0,False,False,50,12,2018,257
2018-12-17,SKU-007,Atun_Lata_170g,ok,448.7,448.7,448.7,False,False,51,12,2018,258
2018-12-24,SKU-007,Atun_Lata_170g,ok,378.5,378.5,378.5,False,False,52,12,2018,259
2018-12-31,SKU-007,Atun_Lata_170g,ok,460.3,460.3,460.3,False,False,1,12,2018,260
2019-01-07,SKU-007,Atun_Lata_170g,ok,548.1,548.1,548.1,False,False,2,1,2019,261
2019-01-14,SKU-007,Atun_Lata_170g,ok,507.9,507.9,507.9,False,False,3,1,2019,262
2019-01-21,SKU-007,Atun_Lata_170g,ok,473.5,473.5,473.5,False,False,4,1,2019,263
2019-01-28,SKU-007,Atun_Lata_170g,ok,474.4,474.4,474.4,False,False,5,1,2019,264
2019-02-04,SKU-007,Atun_Lata_170g,ok,499.4,499.4,499.4,False,False,6,2,2019,265
2019-02-11,SKU-007,Atun_Lata_170g,ok,512.4,512.4,512.4,False,False,7,2,2019,266
2019-02-18,SKU-007,Atun_Lata_170g,duplicado,807.0,,428.8,True,True,8,2,2019,267
2019-02-25,SKU-007,Atun_Lata_170g,ok,458.0,458.0,458.0,False,False,9,2,2019,268
2019-03-04,SKU-007,Atun_Lata_170g,ok,368.1,368.1,368.1,False,False,10,3,2019,269
2019-03-11,SKU-007,Atun_Lata_170g,ok,447.3,447.3,447.3,False,False,11,3,2019,270
2019-03-18,SKU-007,Atun_Lata_170g,ok,423.6,423.6,423.6,False,False,12,3,2019,271
2019-03-25,SKU-007,Atun_Lata_170g,ok,438.6,438.6,438.6,False,False,13,3,2019,272
2019-04-01,SKU-007,Atun_Lata_170g,missing,,,445.0,True,True,14,4,2019,273
2019-04-08,SKU-007,Atun_Lata_170g,ok,571.7,571.7,571.7,False,False,15,4,2019,274
2019-04-15,SKU-007,Atun_Lata_170g,missing,,,521.9,True,True,16,4,2019,275
2019-04-22,SKU-007,Atun_Lata_170g,ok,472.6,472.6,472.6,False,False,17,4,2019,276
2019-04-29,SKU-007,Atun_Lata_170g,ok,532.1,532.1,532.1,False,False,18,4,2019,277
2019-05-06,SKU-007,Atun_Lata_170g,outlier_alto,2006.2,,464.5,True,True,19,5,2019,278
2019-05-13,SKU-007,Atun_Lata_170g,ok,525.3,525.3,525.3,False,False,20,5,2019,279
2019-05-20,SKU-007,Atun_Lata_170g,ok,514.2,514.2,514.2,False,False,21,5,2019,280
2019-05-27,SKU-007,Atun_Lata_170g,ok,443.4,443.4,443.4,False,False,22,5,2019,281
2019-06-03,SKU-007,Atun_Lata_170g,ok,402.9,402.9,402.9,False,False,23,6,2019,282
2019-06-10,SKU-007,Atun_Lata_170g,ok,331.7,331.7,331.7,False,False,24,6,2019,283
2019-06-17,SKU-007,Atun_Lata_170g,ok,373.0,373.0,373.0,False,False,25,6,2019,284
2019-06-24,SKU-007,Atun_Lata_170g,ok,403.2,403.2,403.2,False,False,26,6,2019,285
2019-07-01,SKU-007,Atun_Lata_170g,outlier_bajo,47.5,,476.25,True,True,27,7,2019,286
2019-07-08,SKU-007,Atun_Lata_170g,ok,524.2,524.2,524.2,False,False,28,7,2019,287
2019-07-15,SKU-007,Atun_Lata_170g,ok,519.1,519.1,519.1,False,False,29,7,2019,288
2019-07-22,SKU-007,Atun_Lata_170g,ok,533.3,533.3,533.3,False,False,30,7,2019,289
2019-07-29,SKU-007,Atun_Lata_170g,ok,509.7,509.7,509.7,False,False,31,7,2019,290
2019-08-05,SKU-007,Atun_Lata_170g,ok,543.2,543.2,543.2,False,False,32,8,2019,291
2019-08-12,SKU-007,Atun_Lata_170g,ok,449.0,449.0,449.0,False,False,33,8,2019,292
2019-08-19,SKU-007,Atun_Lata_170g,ok,487.1,487.1,487.1,False,False,34,8,2019,293
2019-08-26,SKU-007,Atun_Lata_170g,ok,422.7,422.7,422.7,False,False,35,8,2019,294
2019-09-02,SKU-007,Atun_Lata_170g,ok,378.3,378.3,378.3,False,False,36,9,2019,295
2019-09-09,SKU-007,Atun_Lata_170g,ok,426.4,426.4,426.4,False,False,37,9,2019,296
2019-09-16,SKU-007,Atun_Lata_170g,ok,426.4,426.4,426.4,False,False,38,9,2019,297
2019-09-23,SKU-007,Atun_Lata_170g,ok,480.9,480.9,480.9,False,False,39,9,2019,298
2019-09-30,SKU-007,Atun_Lata_170g,ok,467.8,467.8,467.8,False,False,40,9,2019,299
2019-10-07,SKU-007,Atun_Lata_170g,ok,494.4,494.4,494.4,False,False,41,10,2019,300
2019-10-14,SKU-007,Atun_Lata_170g,ok,550.8,550.8,550.8,False,False,42,10,2019,301
2019-10-21,SKU-007,Atun_Lata_170g,ok,554.3,554.3,554.3,False,False,43,10,2019,302
2019-10-28,SKU-007,Atun_Lata_170g,ok,514.4,514.4,514.4,False,False,44,10,2019,303
2019-11-04,SKU-007,Atun_Lata_170g,ok,472.0,472.0,472.0,False,False,45,11,2019,304
2019-11-11,SKU-007,Atun_Lata_170g,ok,513.7,513.7,513.7,False,False,46,11,2019,305
2019-11-18,SKU-007,Atun_Lata_170g,ok,444.8,444.8,444.8,False,False,47,11,2019,306
2019-11-25,SKU-007,Atun_Lata_170g,ok,409.7,409.7,409.7,False,False,48,11,2019,307
2019-12-02,SKU-007,Atun_Lata_170g,ok,431.4,431.4,431.4,False,False,49,12,2019,308
2019-12-09,SKU-007,Atun_Lata_170g,ok,451.4,451.4,451.4,False,False,50,12,2019,309
2019-12-16,SKU-007,Atun_Lata_170g,ok,463.8,463.8,463.8,False,False,51,12,2019,310
2019-12-23,SKU-007,Atun_Lata_170g,ok,413.2,413.2,413.2,False,False,52,12,2019,311
2019-12-30,SKU-007,Atun_Lata_170g,ok,461.8,461.8,461.8,False,False,1,12,2019,312
2020-01-06,SKU-007,Atun_Lata_170g,ok,467.6,467.6,467.6,False,False,2,1,2020,313
2020-01-13,SKU-007,Atun_Lata_170g,ok,530.2,530.2,530.2,False,False,3,1,2020,314
2020-01-20,SKU-007,Atun_Lata_170g,ok,515.7,515.7,515.7,False,False,4,1,2020,315
2020-01-27,SKU-007,Atun_Lata_170g,ok,518.6,518.6,518.6,False,False,5,1,2020,316
2020-02-03,SKU-007,Atun_Lata_170g,ok,519.9,519.9,519.9,False,False,6,2,2020,317
2020-02-10,SKU-007,Atun_Lata_170g,ok,473.3,473.3,473.3,False,False,7,2,2020,318
2020-02-17,SKU-007,Atun_Lata_170g,ok,431.0,431.0,431.0,False,False,8,2,2020,319
2020-02-24,SKU-007,Atun_Lata_170g,outlier_alto,940.4,,449.8,True,True,9,2,2020,320
2020-03-02,SKU-007,Atun_Lata_170g,ok,432.9,432.9,432.9,False,False,10,3,2020,321
2020-03-09,SKU-007,Atun_Lata_170g,ok,405.1,405.1,405.1,False,False,11,3,2020,322
2020-03-16,SKU-007,Atun_Lata_170g,ok,419.4,419.4,419.4,False,False,12,3,2020,323
2020-03-23,SKU-007,Atun_Lata_170g,ok,464.2,464.2,464.2,False,False,13,3,2020,324
2020-03-30,SKU-007,Atun_Lata_170g,ok,527.0,527.0,527.0,False,False,14,3,2020,325
2020-04-06,SKU-007,Atun_Lata_170g,ok,473.4,473.4,473.4,False,False,15,4,2020,326
2020-04-13,SKU-007,Atun_Lata_170g,ok,538.9,538.9,538.9,False,False,16,4,2020,327
2020-04-20,SKU-007,Atun_Lata_170g,ok,563.7,563.7,563.7,False,False,17,4,2020,328
2020-04-27,SKU-007,Atun_Lata_170g,ok,516.8,516.8,516.8,False,False,18,4,2020,329
2020-05-04,SKU-007,Atun_Lata_170g,ok,544.6,544.6,544.6,False,False,19,5,2020,330
2020-05-11,SKU-007,Atun_Lata_170g,ok,542.8,542.8,542.8,False,False,20,5,2020,331
2020-05-18,SKU-007,Atun_Lata_170g,ok,480.3,480.3,480.3,False,False,21,5,2020,332
2020-05-25,SKU-007,Atun_Lata_170g,ok,497.9,497.9,497.9,False,False,22,5,2020,333
2020-06-01,SKU-007,Atun_Lata_170g,ok,432.3,432.3,432.3,False,False,23,6,2020,334
2020-06-08,SKU-007,Atun_Lata_170g,ok,398.1,398.1,398.1,False,False,24,6,2020,335
2020-06-15,SKU-007,Atun_Lata_170g,ok,451.2,451.2,451.2,False,False,25,6,2020,336
2020-06-22,SKU-007,Atun_Lata_170g,ok,501.1,501.1,501.1,False,False,26,6,2020,337
2020-06-29,SKU-007,Atun_Lata_170g,negativo,-1.1,,476.25,True,True,27,6,2020,338
2020-07-06,SKU-007,Atun_Lata_170g,ok,424.2,424.2,424.2,False,False,28,7,2020,339
2020-07-13,SKU-007,Atun_Lata_170g,ok,523.9,523.9,523.9,False,False,29,7,2020,340
2020-07-20,SKU-007,Atun_Lata_170g,ok,511.5,511.5,511.5,False,False,30,7,2020,341
2020-07-27,SKU-007,Atun_Lata_170g,ok,523.6,523.6,523.6,False,False,31,7,2020,342
2020-08-03,SKU-007,Atun_Lata_170g,ok,545.7,545.7,545.7,False,False,32,8,2020,343
2020-08-10,SKU-007,Atun_Lata_170g,ok,467.9,467.9,467.9,False,False,33,8,2020,344
2020-08-17,SKU-007,Atun_Lata_170g,ok,465.4,465.4,465.4,False,False,34,8,2020,345
2020-08-24,SKU-007,Atun_Lata_170g,ok,423.8,423.8,423.8,False,False,35,8,2020,346
2020-08-31,SKU-007,Atun_Lata_170g,outlier_alto,817.4,,388.0,True,True,36,8,2020,347
2020-09-07,SKU-007,Atun_Lata_170g,ok,362.0,362.0,362.0,False,False,37,9,2020,348
2020-09-14,SKU-007,Atun_Lata_170g,ok,436.4,436.4,436.4,False,False,38,9,2020,349
2020-09-21,SKU-007,Atun_Lata_170g,ok,469.6,469.6,469.6,False,False,39,9,2020,350
2020-09-28,SKU-007,Atun_Lata_170g,ok,522.4,522.4,522.4,False,False,40,9,2020,351
2020-10-05,SKU-007,Atun_Lata_170g,ok,549.1,549.1,549.1,False,False,41,10,2020,352
2020-10-12,SKU-007,Atun_Lata_170g,ok,539.3,539.3,539.3,False,False,42,10,2020,353
2020-10-19,SKU-007,Atun_Lata_170g,ok,579.9,579.9,579.9,False,False,43,10,2020,354
2020-10-26,SKU-007,Atun_Lata_170g,missing,,,499.75,True,True,44,10,2020,355
2020-11-02,SKU-007,Atun_Lata_170g,ok,531.0,531.0,531.0,False,False,45,11,2020,356
2020-11-09,SKU-007,Atun_Lata_170g,ok,523.9,523.9,523.9,False,False,46,11,2020,357
2020-11-16,SKU-007,Atun_Lata_170g,ok,435.9,435.9,435.9,False,False,47,11,2020,358
2020-11-23,SKU-007,Atun_Lata_170g,missing_bloque,,,409.7,True,True,48,11,2020,359
2020-11-30,SKU-007,Atun_Lata_170g,missing_bloque,,,418.0,True,True,49,11,2020,360
2020-12-07,SKU-007,Atun_Lata_170g,missing_bloque,,,416.0,True,True,50,12,2020,361
2020-12-14,SKU-007,Atun_Lata_170g,missing_bloque,,,451.45,True,True,51,12,2020,362
2020-12-21,SKU-007,Atun_Lata_170g,missing_bloque,,,413.2,True,True,52,12,2020,363
2020-12-28,SKU-007,Atun_Lata_170g,missing_bloque,,,460.7,True,True,53,12,2020,364
2021-01-04,SKU-007,Atun_Lata_170g,ok,508.2,508.2,508.2,False,False,1,1,2021,365
2021-01-11,SKU-007,Atun_Lata_170g,ok,551.0,551.0,551.0,False,False,2,1,2021,366
2021-01-18,SKU-007,Atun_Lata_170g,ok,560.3,560.3,560.3,False,False,3,1,2021,367
2021-01-25,SKU-007,Atun_Lata_170g,ok,554.9,554.9,554.9,False,False,4,1,2021,368
2021-02-01,SKU-007,Atun_Lata_170g,ok,558.3,558.3,558.3,False,False,5,2,2021,369
2021-02-08,SKU-007,Atun_Lata_170g,ok,499.1,499.1,499.1,False,False,6,2,2021,370
2021-02-15,SKU-007,Atun_Lata_170g,ok,532.2,532.2,532.2,False,False,7,2,2021,371
2021-02-22,SKU-007,Atun_Lata_170g,ok,487.1,487.1,487.1,False,False,8,2,2021,372
2021-03-01,SKU-007,Atun_Lata_170g,ok,449.8,449.8,449.8,False,False,9,3,2021,373
2021-03-08,SKU-007,Atun_Lata_170g,missing,,,421.0,True,True,10,3,2021,374
2021-03-15,SKU-007,Atun_Lata_170g,ok,432.2,432.2,432.2,False,False,11,3,2021,375
2021-03-22,SKU-007,Atun_Lata_170g,ok,474.0,474.0,474.0,False,False,12,3,2021,376
2021-03-29,SKU-007,Atun_Lata_170g,ok,474.6,474.6,474.6,False,False,13,3,2021,377
2021-04-05,SKU-007,Atun_Lata_170g,outlier_bajo,58.4,,445.0,True,True,14,4,2021,378
2021-04-12,SKU-007,Atun_Lata_170g,ok,522.4,522.4,522.4,False,False,15,4,2021,379
2021-04-19,SKU-007,Atun_Lata_170g,missing,,,521.9,True,True,16,4,2021,380
2021-04-26,SKU-007,Atun_Lata_170g,outlier_alto,1999.3,,563.7,True,True,17,4,2021,381
2021-05-03,SKU-007,Atun_Lata_170g,ok,556.8,556.8,556.8,False,False,18,5,2021,382
2021-05-10,SKU-007,Atun_Lata_170g,ok,545.9,545.9,545.9,False,False,19,5,2021,383
2021-05-17,SKU-007,Atun_Lata_170g,outlier_bajo,77.3,,440.45,True,True,20,5,2021,384
2021-05-24,SKU-007,Atun_Lata_170g,ok,452.5,452.5,452.5,False,False,21,5,2021,385
2021-05-31,SKU-007,Atun_Lata_170g,ok,481.9,481.9,481.9,False,False,22,5,2021,386
2021-06-07,SKU-007,Atun_Lata_170g,ok,405.0,405.0,405.0,False,False,23,6,2021,387
2021-06-14,SKU-007,Atun_Lata_170g,ok,427.4,427.4,427.4,False,False,24,6,2021,388
2021-06-21,SKU-007,Atun_Lata_170g,duplicado,929.3,,373.0,True,True,25,6,2021,389
2021-06-28,SKU-007,Atun_Lata_170g,ok,508.7,508.7,508.7,False,False,26,6,2021,390
2021-07-05,SKU-007,Atun_Lata_170g,ok,513.3,513.3,513.3,False,False,27,7,2021,391
2021-07-12,SKU-007,Atun_Lata_170g,ok,587.0,587.0,587.0,False,False,28,7,2021,392
2021-07-19,SKU-007,Atun_Lata_170g,ok,569.7,569.7,569.7,False,False,29,7,2021,393
2021-07-26,SKU-007,Atun_Lata_170g,ok,568.5,568.5,568.5,False,False,30,7,2021,394
2021-08-02,SKU-007,Atun_Lata_170g,outlier_alto,1095.3,,516.65,True,True,31,8,2021,395
2021-08-09,SKU-007,Atun_Lata_170g,ok,501.9,501.9,501.9,False,False,32,8,2021,396
2021-08-16,SKU-007,Atun_Lata_170g,ok,468.2,468.2,468.2,False,False,33,8,2021,397
2021-08-23,SKU-007,Atun_Lata_170g,negativo,-15.4,,453.85,True,True,34,8,2021,398
2021-08-30,SKU-007,Atun_Lata_170g,outlier_bajo,80.8,,405.6,True,True,35,8,2021,399
2021-09-06,SKU-007,Atun_Lata_170g,ok,472.9,472.9,472.9,False,False,36,9,2021,400
2021-09-13,SKU-007,Atun_Lata_170g,ok,419.5,419.5,419.5,False,False,37,9,2021,401
2021-09-20,SKU-007,Atun_Lata_170g,ok,507.8,507.8,507.8,False,False,38,9,2021,402
2021-09-27,SKU-007,Atun_Lata_170g,outlier_alto,1809.2,,442.3,True,True,39,9,2021,403
2021-10-04,SKU-007,Atun_Lata_170g,ok,553.0,553.0,553.0,False,False,40,10,2021,404
